experiment,case,ai,team,tick,units,buildings,critical,hungry,critical_share,harvested_wheat,harvested_wood,harvested_fruit,meals,starvation_deaths
lava-shield-food-probe-20260915,held-default,maxima,3,12288,30,6,0,4,0.0,223,24,0,13,0
lava-shield-food-probe-20260915,held-default,maxima,0,12800,32,6,1,4,0.03125,246,27,0,13,0
lava-shield-food-probe-20260915,held-default,maxima,1,12800,35,7,2,4,0.05714285714285714,258,31,0,15,0
lava-shield-food-probe-20260915,held-default,maxima,2,12800,40,7,3,6,0.075,288,34,0,11,0
lava-shield-food-probe-20260915,held-default,maxima,3,12800,31,6,1,3,0.03225806451612903,238,24,0,15,0
lava-shield-food-probe-20260915,held-default,maxima,0,13312,35,6,1,3,0.02857142857142857,270,27,0,15,0
lava-shield-food-probe-20260915,held-default,maxima,1,13312,37,7,1,2,0.02702702702702703,271,35,0,18,0
lava-shield-food-probe-20260915,held-default,maxima,2,13312,41,7,3,7,0.07317073170731707,305,40,0,12,0
lava-shield-food-probe-20260915,held-default,maxima,3,13312,33,6,0,2,0.0,249,26,0,17,0
lava-shield-food-probe-20260915,held-default,maxima,0,13824,39,6,3,4,0.07692307692307693,288,34,0,18,0
lava-shield-food-probe-20260915,held-default,maxima,1,13824,40,7,0,3,0.0,288,41,0,19,0
lava-shield-food-probe-20260915,held-default,maxima,2,13824,44,7,1,4,0.022727272727272728,320,44,0,16,0
lava-shield-food-probe-20260915,held-default,maxima,3,13824,36,7,0,3,0.0,263,31,0,18,0
lava-shield-food-probe-20260915,held-default,maxima,0,14336,42,6,0,3,0.0,306,41,0,21,0
lava-shield-food-probe-20260915,held-default,maxima,1,14336,41,7,0,2,0.0,302,48,0,20,0
lava-shield-food-probe-20260915,held-default,maxima,2,14336,45,8,2,5,0.044444444444444446,340,44,0,17,0
lava-shield-food-probe-20260915,held-default,maxima,3,14336,38,7,0,3,0.0,274,40,0,21,0
lava-shield-food-probe-20260915,held-default,maxima,0,14848,46,7,0,4,0.0,328,43,0,21,0
lava-shield-food-probe-20260915,held-default,maxima,1,14848,44,7,0,4,0.0,315,53,0,21,0
lava-shield-food-probe-20260915,held-default,maxima,2,14848,47,7,2,4,0.0425531914893617,359,44,0,20,0
lava-shield-food-probe-20260915,held-default,maxima,3,14848,40,7,2,6,0.05,287,42,0,22,0
lava-shield-food-probe-20260915,held-default,maxima,0,15360,49,8,3,4,0.061224489795918366,345,43,0,24,0
lava-shield-food-probe-20260915,held-default,maxima,1,15360,46,7,0,6,0.0,328,53,0,24,0
lava-shield-food-probe-20260915,held-default,maxima,2,15360,49,7,3,6,0.061224489795918366,370,44,0,21,0
lava-shield-food-probe-20260915,held-default,maxima,3,15360,42,9,0,3,0.0,300,46,0,26,0
lava-shield-food-probe-20260915,held-default,maxima,0,15872,52,8,2,4,0.038461538461538464,364,43,0,27,0
lava-shield-food-probe-20260915,held-default,maxima,1,15872,48,9,1,7,0.020833333333333332,339,53,0,28,0
lava-shield-food-probe-20260915,held-default,maxima,2,15872,52,9,4,7,0.07692307692307693,388,47,0,23,0
lava-shield-food-probe-20260915,held-default,maxima,3,15872,44,9,0,2,0.0,315,48,0,28,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,512,4,1,0,0,0.0,4,1,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,512,4,1,0,0,0.0,4,0,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,512,4,1,0,0,0.0,4,1,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,512,4,1,0,0,0.0,4,1,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,1024,5,1,0,0,0.0,8,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,1024,5,1,0,0,0.0,7,2,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,1024,5,1,0,0,0.0,8,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,1024,5,1,0,0,0.0,9,2,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,1536,5,2,0,0,0.0,15,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,1536,6,2,0,0,0.0,12,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,1536,5,2,0,0,0.0,15,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,1536,5,2,0,0,0.0,13,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,2048,6,2,0,0,0.0,21,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,2048,6,2,0,0,0.0,19,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,2048,6,2,0,0,0.0,21,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,2048,6,2,0,0,0.0,21,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,2560,7,2,0,0,0.0,27,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,2560,7,2,0,0,0.0,29,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,2560,6,2,0,0,0.0,27,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,2560,6,2,0,0,0.0,27,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,3072,7,2,0,0,0.0,34,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,3072,8,2,0,0,0.0,38,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,3072,7,2,0,0,0.0,34,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,3072,8,2,0,0,0.0,36,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,3584,9,2,0,0,0.0,42,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,3584,9,2,0,0,0.0,44,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,3584,8,2,0,0,0.0,40,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,3584,9,2,0,0,0.0,45,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,4096,10,2,0,1,0.0,50,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,4096,11,2,0,1,0.0,54,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,4096,10,2,0,1,0.0,47,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,4096,11,2,0,1,0.0,54,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,4608,12,2,0,1,0.0,61,7,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,4608,12,2,0,1,0.0,74,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,4608,11,2,0,1,0.0,60,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,4608,12,2,0,1,0.0,68,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,5120,12,2,0,0,0.0,72,8,0,1,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,5120,13,2,0,0,0.0,99,3,0,1,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,5120,12,2,0,0,0.0,67,8,0,1,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,5120,13,2,0,0,0.0,89,3,0,1,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,5632,13,2,1,4,0.07692307692307693,79,10,0,1,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,5632,16,3,2,3,0.125,119,3,0,1,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,5632,13,3,0,3,0.0,80,10,0,1,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,5632,15,3,1,1,0.06666666666666667,110,3,0,1,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,6144,13,2,0,2,0.0,88,11,0,3,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,6144,20,3,2,3,0.1,148,3,0,2,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,6144,13,3,1,4,0.07692307692307693,95,10,0,1,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,6144,17,3,2,2,0.11764705882352941,129,3,0,1,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,6656,14,3,0,0,0.0,104,11,0,5,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,6656,25,3,0,0,0.0,184,5,0,5,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,6656,14,4,0,1,0.0,107,10,0,4,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,6656,21,3,2,2,0.09523809523809523,149,3,0,2,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,7168,15,4,0,0,0.0,120,11,0,5,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,7168,30,3,0,2,0.0,226,6,0,5,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,7168,17,4,0,0,0.0,126,10,0,5,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,7168,24,3,2,3,0.08333333333333333,175,5,0,3,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,7680,19,4,0,1,0.0,144,11,0,5,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,7680,36,4,1,3,0.027777777777777776,259,7,0,6,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,7680,20,4,0,1,0.0,148,12,0,5,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,7680,27,4,1,3,0.037037037037037035,201,6,0,4,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,8192,23,4,0,3,0.0,167,15,0,5,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,8192,39,6,1,2,0.02564102564102564,295,21,0,7,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,8192,24,5,1,4,0.041666666666666664,179,13,0,5,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,8192,31,4,0,2,0.0,238,11,0,6,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,8704,27,5,1,3,0.037037037037037035,186,19,0,6,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,8704,46,7,1,1,0.021739130434782608,328,32,0,9,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,8704,27,5,1,4,0.037037037037037035,213,14,0,5,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,8704,35,6,0,2,0.0,269,14,0,6,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,9216,31,6,2,3,0.06451612903225806,212,27,0,8,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,9216,53,8,1,3,0.018867924528301886,365,36,0,9,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,9216,29,5,1,1,0.034482758620689655,240,19,0,9,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,9216,41,6,2,2,0.04878048780487805,305,25,0,8,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,9728,34,7,2,3,0.058823529411764705,236,33,0,9,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,9728,59,8,0,2,0.0,399,42,0,11,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,9728,32,7,1,1,0.03125,261,27,0,10,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,9728,48,6,2,4,0.041666666666666664,345,30,0,9,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,10240,38,7,0,0,0.0,272,34,0,12,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,10240,66,9,0,3,0.0,435,46,1,11,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,10240,37,7,1,1,0.02702702702702703,294,34,0,10,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,10240,55,8,3,5,0.05454545454545454,385,32,0,9,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,10752,42,8,0,0,0.0,310,35,0,12,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,10752,72,9,1,2,0.013888888888888888,467,50,2,13,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,10752,43,8,1,3,0.023255813953488372,329,39,0,11,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,10752,62,8,1,2,0.016129032258064516,417,39,0,13,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,11264,46,9,0,2,0.0,337,38,0,12,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,11264,77,10,2,3,0.025974025974025976,498,50,2,15,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,11264,49,8,2,4,0.04081632653061224,362,45,1,11,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,11264,67,9,1,1,0.014925373134328358,447,47,2,14,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,11776,50,9,1,4,0.02,366,47,0,12,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,11776,82,10,4,7,0.04878048780487805,534,50,3,16,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,11776,57,9,3,3,0.05263157894736842,399,46,1,13,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,11776,75,10,4,6,0.05333333333333334,502,51,2,14,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,12288,56,10,5,7,0.08928571428571429,399,55,0,14,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,12288,84,11,4,7,0.047619047619047616,577,52,3,18,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,12288,66,9,5,7,0.07575757575757576,434,53,2,15,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,12288,79,11,5,8,0.06329113924050633,541,55,2,16,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,12800,63,11,7,9,0.1111111111111111,432,61,0,15,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,12800,89,12,8,14,0.0898876404494382,618,55,3,20,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,12800,71,10,7,10,0.09859154929577464,467,56,2,16,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,12800,84,12,4,9,0.047619047619047616,582,58,2,18,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,13312,67,11,4,5,0.05970149253731343,462,64,2,20,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,13312,91,12,11,15,0.12087912087912088,642,60,4,27,0
lava-shield-food-probe-20260915,held-candidate,nicowar,2,13312,75,10,11,12,0.14666666666666667,499,59,2,18,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,13312,89,12,5,8,0.056179775280898875,631,64,2,22,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,13824,72,11,7,8,0.09722222222222222,491,66,2,21,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,13824,89,14,11,15,0.12359550561797752,643,71,6,29,1
lava-shield-food-probe-20260915,held-candidate,nicowar,2,13824,81,10,10,13,0.12345679012345678,530,60,2,19,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,13824,97,13,9,14,0.09278350515463918,672,70,3,24,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,14336,76,12,7,11,0.09210526315789473,528,68,2,24,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,14336,88,16,11,16,0.125,645,75,6,31,2
lava-shield-food-probe-20260915,held-candidate,nicowar,2,14336,84,10,6,10,0.07142857142857142,555,60,3,24,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,14336,105,14,12,16,0.11428571428571428,714,75,4,27,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,14848,80,12,7,13,0.0875,552,76,2,26,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,14848,86,18,11,16,0.12790697674418605,650,90,6,33,3
lava-shield-food-probe-20260915,held-candidate,nicowar,2,14848,86,11,7,9,0.08139534883720931,581,62,4,27,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,14848,104,14,14,19,0.1346153846153846,724,79,4,29,0
lava-shield-food-probe-20260915,held-candidate,nicowar,0,15360,79,13,8,15,0.10126582278481013,566,91,3,28,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,15360,82,19,11,18,0.13414634146341464,660,102,7,35,5
lava-shield-food-probe-20260915,held-candidate,nicowar,2,15360,89,11,7,10,0.07865168539325842,605,67,4,30,0
lava-shield-food-probe-20260915,held-candidate,nicowar,3,15360,103,15,14,18,0.13592233009708737,737,85,6,32,1
lava-shield-food-probe-20260915,held-candidate,nicowar,0,15872,79,13,10,17,0.12658227848101267,572,96,3,29,0
lava-shield-food-probe-20260915,held-candidate,nicowar,1,15872,81,21,13,18,0.16049382716049382,678,103,7,40,6
lava-shield-food-probe-20260915,held-candidate,nicowar,2,15872,91,12,8,12,0.08791208791208792,626,69,4,31,2
lava-shield-food-probe-20260915,held-candidate,nicowar,3,15872,105,19,15,21,0.14285714285714285,759,94,6,36,1
lava-shield-food-probe-20260915,held-candidate,maxima,0,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,0,0,0,0,0,0.0,0,0,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,512,4,1,0,0,0.0,4,0,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,512,4,1,0,0,0.0,4,0,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,512,4,1,0,0,0.0,4,0,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,512,4,1,0,0,0.0,4,0,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,1024,5,1,0,0,0.0,9,1,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,1024,5,1,0,0,0.0,9,1,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,1024,5,1,0,0,0.0,9,1,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,1024,5,1,0,0,0.0,8,1,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,1536,6,1,0,0,0.0,14,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,1536,6,1,0,0,0.0,14,2,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,1536,6,1,0,0,0.0,13,2,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,1536,6,1,0,0,0.0,11,2,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,2048,6,2,0,0,0.0,19,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,2048,6,2,0,0,0.0,18,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,2048,6,2,0,0,0.0,18,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,2048,6,2,0,0,0.0,17,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,2560,6,2,0,0,0.0,26,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,2560,7,2,0,0,0.0,25,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,2560,7,2,0,0,0.0,25,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,2560,6,2,0,0,0.0,23,3,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,3072,7,3,0,0,0.0,27,9,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,3072,7,2,0,0,0.0,32,5,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,3072,7,2,0,0,0.0,32,4,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,3072,6,2,0,0,0.0,27,4,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,3584,7,3,0,0,0.0,37,9,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,3584,8,3,0,0,0.0,39,6,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,3584,8,2,0,0,0.0,37,6,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,3584,7,2,0,0,0.0,31,6,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,4096,7,3,0,0,0.0,44,10,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,4096,8,3,0,0,0.0,49,6,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,4096,9,3,0,0,0.0,44,6,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,4096,8,3,0,0,0.0,39,6,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,4608,8,3,0,1,0.0,49,12,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,4608,9,3,0,1,0.0,56,7,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,4608,10,3,0,1,0.0,54,6,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,4608,8,3,0,1,0.0,50,6,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,5120,8,3,0,1,0.0,57,14,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,5120,10,4,0,0,0.0,63,14,0,1,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,5120,11,3,0,1,0.0,62,6,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,5120,9,3,0,1,0.0,59,7,0,0,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,5632,9,3,1,3,0.1111111111111111,62,15,0,1,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,5632,10,4,2,2,0.2,70,14,0,1,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,5632,12,3,2,3,0.16666666666666666,67,6,0,1,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,5632,10,3,2,3,0.2,63,9,0,1,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,6144,9,4,1,3,0.1111111111111111,64,16,0,1,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,6144,11,4,2,2,0.18181818181818182,75,14,0,1,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,6144,13,3,2,2,0.15384615384615385,76,6,0,2,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,6144,10,3,2,2,0.2,66,9,0,3,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,6656,10,4,1,2,0.1,72,16,0,4,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,6656,12,4,0,0,0.0,83,14,0,3,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,6656,14,3,0,2,0.0,83,9,0,4,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,6656,10,2,0,1,0.0,72,10,0,5,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,7168,11,4,1,2,0.09090909090909091,80,18,0,4,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,7168,12,4,0,2,0.0,92,14,0,3,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,7168,15,3,0,1,0.0,90,13,0,5,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,7168,11,2,0,1,0.0,80,13,0,5,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,7680,12,5,0,0,0.0,89,19,0,6,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,7680,14,4,1,3,0.07142857142857142,103,14,0,3,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,7680,16,4,1,1,0.0625,99,14,0,6,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,7680,12,3,0,0,0.0,88,16,0,6,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,8192,13,5,1,1,0.07692307692307693,100,19,0,6,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,8192,15,3,2,3,0.13333333333333333,112,14,0,5,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,8192,18,4,1,1,0.05555555555555555,107,14,0,6,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,8192,13,3,0,1,0.0,98,17,0,6,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,8704,14,5,1,2,0.07142857142857142,111,19,0,6,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,8704,16,3,0,2,0.0,122,14,0,7,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,8704,20,4,1,2,0.05,119,15,0,7,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,8704,15,4,0,1,0.0,113,17,0,6,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,9216,16,5,0,1,0.0,124,19,0,7,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,9216,18,3,0,1,0.0,135,16,0,8,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,9216,22,4,2,3,0.09090909090909091,132,19,0,7,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,9216,15,4,0,2,0.0,128,17,0,6,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,9728,18,5,0,0,0.0,140,19,0,8,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,9728,19,4,0,1,0.0,152,17,0,9,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,9728,23,4,1,1,0.043478260869565216,148,22,0,9,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,9728,17,4,0,1,0.0,140,17,0,7,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,10240,19,5,0,0,0.0,149,19,0,8,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,10240,20,4,0,1,0.0,166,23,0,9,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,10240,24,5,0,1,0.0,169,24,0,10,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,10240,19,4,0,1,0.0,151,17,0,8,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,10752,20,5,0,1,0.0,159,26,0,8,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,10752,22,5,0,0,0.0,178,24,0,10,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,10752,27,6,1,2,0.037037037037037035,187,25,0,10,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,10752,20,5,0,2,0.0,163,17,0,8,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,11264,23,6,0,2,0.0,172,26,0,8,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,11264,25,5,1,3,0.04,192,24,0,10,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,11264,28,6,0,1,0.0,203,25,0,12,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,11264,21,4,0,1,0.0,174,22,0,9,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,11776,26,6,1,3,0.038461538461538464,190,26,0,9,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,11776,27,5,1,4,0.037037037037037035,205,27,0,10,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,11776,31,6,2,3,0.06451612903225806,231,25,0,12,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,11776,23,4,2,4,0.08695652173913043,187,23,0,10,0
lava-shield-food-probe-20260915,held-candidate,maxima,0,12288,28,6,0,2,0.0,202,28,0,11,0
lava-shield-food-probe-20260915,held-candidate,maxima,1,12288,30,5,1,3,0.03333333333333333,218,32,0,13,0
lava-shield-food-probe-20260915,held-candidate,maxima,2,12288,34,6,3,3,0.08823529411764706,253,27,0,13,0
lava-shield-food-probe-20260915,held-candidate,maxima,3,12288,25,5,1,4,0.04,200,26,0,12,0
